MPO,0.00020388789
MZP,0.000000118850416
GCP,0.00000043974654
CHQ,0.000003458547
YJI,0.0000018302965
QQU,0.00000009508033
JFR,0.00000017827563
HKF,0.00000017827563
LJI,0.0000008200679
JIR,0.0000027097894
PBU,0.00010487361
DJZ,0.000000011885041
OTD,0.000029974075
ZOC,0.0000006299072
KWG,0.000000023770083
HYM,0.000008545345
HMY,0.000024079094
VKL,0.000000047540166
AIL,0.00041279127
EME,0.00078928564
PEG,0.000020466043
CVI,0.000008081828
NUJ,0.0000012835845
VOP,0.0000007962978
DKK,0.00000009508033
FTR,0.00004045668
DXL,0.00000028524101
IAZ,0.0000026979044
OHG,0.0000010102285
TVS,0.000011492835
OZN,0.0000003446662
AIU,0.000001164734
ITV,0.0000061564515
CJM,0.00000015450554
HHR,0.0000012241593
QTU,0.000000023770083
CWH,0.000012075203
BIM,0.0000010221136
CEO,0.00024641256
UKM,0.0000037081331
BJL,0.000000023770083
KIB,0.000001949147
RSW,0.0002011781
UBP,0.0000069527496
CGR,0.000010399412
CEK,0.000007879783
XSQ,0.00000040409142
EAY,0.000008581
FUY,0.000000011885041
CIW,0.0000011053089
NYB,0.000033230575
OTP,0.00005771376
NKS,0.00011414394
CVS,0.0000007725277
JDW,0.000000083195296
IZS,0.0000011409641
WAO,0.000002032342
AXQ,0.00000061802217
DGJ,0.000000035655127
PCO,0.00011949221
IIC,0.0000016639059
IWA,0.00013796157
ELX,0.0000005110568
CTY,0.000017364046
ZYU,0.00000023770083
MUN,0.00020863002
XJB,0.000000011885041
QIP,0.000000071310254
XIX,0.00000009508033
PBZ,0.00000014262051
XDG,0.000000023770083
EUA,0.0000013548947
CLD,0.00000017827563
VGM,0.000000047540166
VUT,0.00000043974654
GGR,0.0000398862
NMY,0.000069836504
CYK,0.00000054671193
MDR,0.0000066437383
ZKE,0.000000118850416
ZXO,0.000000035655127
IAX,0.00000032089613
IOH,0.000008711736
CMQ,0.0000006536773
WYU,0.000000071310254
APR,0.00018674966
TPH,0.000042631644
MVO,0.0000013311247
GOL,0.000062051804
QLS,0.0000003684363
MYI,0.00001562883
RDV,0.0000050036024
UFH,0.00000016639059
BZA,0.000000118850416
QKI,0.000000035655127
RKA,0.00008241088
LFA,0.00007962978
BKY,0.000000011885041
YIF,0.000034490393
BYU,0.000011825617
FHE,0.000083254716
WFU,0.000010862928
MUW,0.00000013073546
NTL,0.0002665696
TRV,0.00000020204571
QSH,0.0000014737452
DJB,0.0000003446662
GGW,0.00000086760804
JFW,0.000000011885041
MJO,0.0000050749127
IQA,0.0000016520208
UAH,0.0000012479294
GYE,0.000016603404
LYS,0.0002559919
DTW,0.000037532962
TRI,0.00056474155
ENS,0.0006878824
SHP,0.00003727149
ZYS,0.0000018659516
SFC,0.00000032089613
EAE,0.0000052294185
OPI,0.00014881261
JNT,0.000000023770083
FFY,0.000008355184
FMG,0.00000033278118
VPL,0.0000007131025
XXB,0.00000028524101
LJB,0.000000011885041
KFL,0.0000034942022
IMF,0.000019788595
CLV,0.000000035655127
OKG,0.000005134338
TTF,0.0000032565015
KGS,0.0000004516316
LXH,0.00000023770083
AFZ,0.000000083195296
OKS,0.00009582909
SAQ,0.0000061564515
COM,0.0016042667
ZLE,0.000008283874
XOM,0.00000009508033
NNM,0.0000014618602
SJC,0.00000019016066
CXS,0.00000032089613
RNI,0.00023913893
JMH,0.00000009508033
DBH,0.00000057048203
LPW,0.000019752939
FYQ,0.00000014262051
LGY,0.0000009626884
BAX,0.0000006536773
AZE,0.000024340565
WMO,0.000025778656
JJM,0.00000009508033
XPT,0.00002739502
RGW,0.0000029831456
SZE,0.0000023056982
HMN,0.00000033278118
CAM,0.00024968095
SFA,0.00015896243
XEF,0.00000074875766
JUD,0.00005192575
JFO,0.0000004516316
HYU,0.0000035892826
IET,0.00012727692
NON,0.00035926103
PBE,0.000078322424
LEN,0.00040675368
XAS,0.00001996687
EEH,0.00004106282
DHH,0.0000026622495
SNS,0.0000010815388
OSV,0.000001937262
CGH,0.00000033278118
IYG,0.000000047540166
RYS,0.00016654508
WIU,0.00000040409142
OGW,0.0000057761304
YYQ,0.000000011885041
DQB,0.0000003446662
BBT,0.0000006061371
PMJ,0.0000006299072
OYU,0.00000078441275
USR,0.000024245484
WGH,0.00000013073546
RLU,0.0000097219645
UUG,0.00000009508033
VRH,0.00000014262051
LQS,0.000000035655127
JPI,0.00000043974654
PKQ,0.000000011885041
PYS,0.0000043261552
NQU,0.000042227555
WIX,0.00000013073546
HEB,0.0007418643
DYH,0.000020893904
LNF,0.000000582367
NPK,0.0000038269836
WWC,0.00000030901109
KAV,0.000002246273
BBA,0.00001143341
LLM,0.000093713556
GEU,0.000009769505
TZW,0.0000015925956
QEC,0.000000011885041
YIL,0.000009436723
RJK,0.00000033278118
AFS,0.00004382015
ZBW,0.000000011885041
ZLO,0.0000007131025
FFI,0.00035360377
RHH,0.0000020917673
YDR,0.000055717075
OCS,0.0000068814393
DFQ,0.000000011885041
KGN,0.000000047540166
VHF,0.000000071310254
ONJ,0.000053518343
CFS,0.00000057048203
RHF,0.000002270043
KII,0.0000046945916
YMO,0.00012668266
JRK,0.00000009508033
UMU,0.000020679972
RWW,0.00000066556237
MMW,0.0000012003892
BBO,0.000014499751
TFG,0.000000083195296
IMY,0.0000051581083
HDH,0.000002246273
AAU,0.0000033515819
SVG,0.000000083195296
DNL,0.00000009508033
RRV,0.00000021393075
TAK,0.00036691502
LCV,0.00000013073546
CEW,0.00013460999
WUO,0.00000014262051
JWC,0.000000035655127
DXD,0.00000015450554
QMS,0.000000023770083
KDW,0.00000016639059
CNH,0.00000015450554
VTE,0.0000006536773
NAC,0.00018049813
RPZ,0.00000030901109
UVD,0.0000002258158
